,songtext,artist
10,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say i m odds and ends i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say is it live or just to play my worries away you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
11,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say i m odds and ends i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say is it live or just to play my worries away you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
12,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say i m odds and ends i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say is it live or just to play my worries away you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
13,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say of odds and ends but i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say  yeah is it life or just to play my worries away  you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
14,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say of odds and ends but i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say  yeah is it life or just to play my worries away  you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
15,here i am and within the reach of my hands she s sound asleep and she s sweeter now than the wildest dream could have seen her and i watch her slipping away  though  i know i ll be hunting high and low high there s no end to the lengths i ll go to hunting high and low high there s no end to lengths i ll go  to find her again upon this my dreams are depending through the dark i sense the pounding of her heart next to mine she s the sweetest love i could find  so i guess i ll be hunting high and low high there s no end to the lengths i ll go to  hunting high and low high do you know what it means to love  i m hunting high and low and now she s telling me she s got to go away  i ll always be hunting high and low hungry for you watching me tearing myself to pieces hunting high and low high there s no end to the lengths i ll go to oh  for you i ll be hunting high and low,A_ha
16,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say i m odds and ends i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say is it live or just to play my worries away you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
17,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say of odds and ends but i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say  yeah is it life or just to play my worries away  you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
18,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say of odds and ends but i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say  yeah is it life or just to play my worries away  you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
19,here i am and within the reach of my hands she s sound asleep and she s sweeter now than the wildest dream could have seen her and i watch her slipping away  though  i know i ll be hunting high and low high there s no end to the lengths i ll go to hunting high and low high there s no end to lengths i ll go  to find her again upon this my dreams are depending through the dark i sense the pounding of her heart next to mine she s the sweetest love i could find  so i guess i ll be hunting high and low high there s no end to the lengths i ll go to  hunting high and low high do you know what it means to love  i m hunting high and low and now she s telling me she s got to go away  i ll always be hunting high and low hungry for you watching me tearing myself to pieces hunting high and low high there s no end to the lengths i ll go to oh  for you i ll be hunting high and low,A_ha
20,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say i m odds and ends i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say is it live or just to play my worries away you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
21,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say of odds and ends but i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say  yeah is it life or just to play my worries away  you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
22,hey driver  where we re going  i swear my nerves are showing set your hopes up way too high the living s in the way we die  comes the morning and the headlights fade away hundred thousand people  i m the one they blame i ve been waiting long for one of us to say save the darkness  let it never fade away  ah  ah  the living daylights ah  ah  the living daylights  all right  hold on tight now it s down  down to the wire set your hopes way too high the living s in the way we die  comes the morning and the headlights fade away hundred thousand changes  everything s the same i ve been waiting long for one of us to say save the darkness  let it never fade away  ah  ah  the living daylights ah  ah  the living daylights ah  ah  the living daylights  comes the morning and the headlights fade away hundred thousand people  i m the one they frame  ah  ah  the living daylights ah  ah  the living daylights ah  ah  the living daylights  set your hopes up way too high the living s in the way we die,A_ha
23,one time  to know that it s real  one time  to know how it feels  that s all   one call  your voice on the phone  one place  a moment alone  that s all   what do you see  what do you know  one sign  what ll i do  just follow your lifeline through   what if it hurts  what then  what do we do  what do you say  don t throw your lifeline away  don t throw your lifeline away  one time  just once in my life  yeah one time  to know it can t happen twice  one shot on a clear blue sky  one look  i see the reasons why you cared   one chance to get back to the point where everything starts  one chance to keep it together  things fall apart   one sign to make us believe it s true  what do you see  where do we go  one sign  how do we grow  by letting your lifeline show   what if we do  what now  what do you say  how do i know  don t let your lifeline go   don t let your lifeline go ,A_ha
24,it wasn t the rain that washed away    rinsed out the colours of your eyes putting the gun down on the bedside table i must have realized  it wasn t the rain that made no difference and i could have sworn it wasn t me yet i did it all so coldly almost slowly plain for all to see  oh c mon please now talk to me tell me things i could find helpful how can i stop now is there nothing i can do i have lost my way i ve been losing you  i can still hear our screams competing you re hissing your s s like a snake now in the mirror stands half a man i thought no one could break  it wasn t the rain that made no difference nervously drumming on run away but i want the guilt to get me thoughts to wreck me preying on my mind  so  please now talk to me tell me things i could find helpful for how can i stop now is there nothing i can do i have lost my way i ve been losing you,A_ha
25,touch me how can it be believe me the sun always shines on tv hold me close to your heart touch me and give all your love to me to me  i reached inside myself and found nothing there to ease the pressure of my ever worrying mind all my powers waste away i fear the crazed and lonely looks the mirror s sending me these days  touch me how can it be believe me the sun always shines on tv hold me close to your heart touch me and give all your love to me  please don t ask me to defend the shameful lowlands of the way i m drifting gloomily through time i reached inside myself today thinking there s got to be some way to keep my troubles distant  touch me how can it be believe me the sun always shines on tv hold me close to your heart touch me and give all your love to me to me,A_ha
26,keep your clever lines hold your easy rhymes silence everything silence always wins it s a perfect alibi there s no need to analyze it will be all right through the longest night just silence everything  but we could live by the foot of the mountain we could clear us a yard in the back build a home by the foot of the mountain we could stay there and never come back  learn from my mistake leave what others take speak when spoken to and do what others do silence always wins so silence everything  it will be all right in the morning light just silence everything  but we could live by the foot of the mountain we could clear us a yard in the back build a home by the foot of the mountain we could stay there and never come back we could stay there and never come back  we could live together  but we could live by the foot of the mountain we could make us a white picket fence build a home by the foot of the mountain we could stay there and see how it ends we could stay there and see how it ends,A_ha
27,the cold has a voice it talks to me stillborn by choice and it has no need to hold  old man feels the cold oh baby  don t  cause i ve been told  stay on these roads we shall meet i know stay on these roads we shall meet i know  i know  where joy should reign these skies restrain shadow your love the voice trails off again  old  old man feels the cold oh baby  don t  cause i ve been told  stay on these roads we shall meet  i know stay on my love you feel so weak  be strong  stay on  stay on we shall meet  i know i know i know  my love  i know  feel the cold winter s calling at my home  stay on these roads we shall meet  i know stay on my love we ll meet  i know  so stay on i know stay my love  stay on we ll meet  i know  i know love  i know,A_ha
28,this alone is love no small thing this alone is love that my love brings and all of us who are traveling by trap-doors our souls are a myriad of wars and i m losing everyone it will make my last breath pass out at dawn it will make my body dissolve out in the blue oh baby  what can we do,A_ha
29,hey  beautiful farm on the top of the hill whenever i pass by i m thinking i will find someone like you goodbye avenue and then i ll be yearning for this too  over the treetops fly birds in the sky over the treetops high high in the sky  stop calling her restless she moves in the sun gets out of the bed past noon closer to one i follow her mind i follow her blind she leaves and i m two steps behind  over the treetops fly birds in the sky over the treetops high high in the sky  a trip is a fall to fall is to trip  she changes how she feels about things  that s okay it works for me i think i like it that way no thing is true some thing is false address the child as a whole  over the treetops fly birds in the sky over the treetops high,A_ha
30,hold me tight this is a lonely night and i ve hurt you baby because you are my light  make me strong just like you make me weak when your hands reach out for me even in your sleep  i ll soon be gone now forever not yours it won t be long now forever not yours  memories they keep coming through the good ones hurt more than the bad ones do the days were high  and the nights were deep and i miss you  baby i miss you  baby  i ll soon be gone now forever not yours it won t be long now forever not yours  i ll soon be gone now it won t be long now forever not forever not yours  i ll soon be gone now forever not yours it won t be long now forever not yours  i ll soon be gone now forever not yours it won t be long now forever not yours,A_ha
31,was that somebody screaming it wasn t me for sure i lift my head up from uneasy pillows put my feet on the floor cut my wrist on a bad thought and head for the door  outside on the pavement the dark makes no noise i can feel the sweat on my lips leaking into my mouth i m heading out for the steep hills they re leaving me no choice  and see  as our lives are in the making we believe through the lies and the hating that love goes free  for want of an option i run the wind  round i dream pictures of houses burning never knowing nothing else to do with death comes the morning unannounced and new  was it too much to ask for to pull a little weight  they forgive anything but greatness these are scoundrel days and i m close to calling out their names as pride hits my face see  as our lives are in the making we believe through their lies and the hating that love goes free through scoundrel days  i reach the edge of town i ve got blood in my hair their hands touch my body from everywhere but i know that i ve made it as i run into the air  and see  as our lives are in the making we believe through the lies and the hating that love goes free through scoundrel days,A_ha
32,summer moved on and the way it goes  you can t tag along honey moved out and the way it went leaves no doubt  moments will pass in the morning light i found out seasons can t last and there s just one thing left to ask  stay  don t just walk away and leave me another day a day just like today with nobody else around  friendships move on until the day you can t get along handshakes unfold and the way it goes  no one knows  moments will pass in the morning light i found out reasons can t last so there s just one thing left to ask  stay  don t just walk away and leave me another day a day just like today stay  don t just walk away with nobody else around  reasons can t last and there s just one thing  left to ask  stay  don t just walk away and leave me another day a day just like today stay  don t just walk away with nobody else around  summer moved on,A_ha
33,i pace the length of my unmade room in times of change my bags are packed   guess i m leaving the womb into the rain  we never found a place to hide some peace of mind god knows we tried  toes in the sand   the seductive sway ooh  nothing better  babe across the bay sarasota way we held together  we never found  a place to hide some peace of mind  god knows we tried  yeah  so we walk down to memorial beach  where things began honey days and nights without sleep lost in the sand  we never found a place to hide some peace of mind god knows we tried  yeah,A_ha
34,i ve fixed my dwelling for the night lights in pairs come passing by where i hide i need some time now on my own leave my loneliness alone to lick my wounds night has found me just in time to help me close my eyes one more time  living a boy s adventure tale in so many ways living a boy s adventure tale for so many days i m living a boy s adventure tale can t escape  if i wanted to living a boy s adventure tale i may be dreaming but i feel awake  i ve been lost in so many places seeked love in so many faces a change of weather  the rain pours down my head in hands  pressed to the ground and where am i supposed to go now  living a boy s adventure tale in so many ways living a boy s adventure tale  aah  living a boy s adventure tale  a voice i hear living a boy s adventure tale singing a lullaby for me living a boy s adventure tale  because of you living a boy s adventure oh you know it s true living a boy s adventure tale  in so many ways  aah  for so many days i love you  i love you so many ways,A_ha
35,"we sit and watch umbrellas fly i m trying to keep my newspaper dry i hear myself say ""my boat s leaving now"" so we shake hands and cry now i must wave goodbye  wave goodbye wave goodbye  wave goodbye wave goodbye  wave goodbye  you know i don t want to cry again i don t want to cry again i don t want to say goodbye i don t want to cry again i don t want to run away i don t want to race this pain i ll never see your face again  oh but how how can you say that i didn t try  you see things in the depths of my eyes that may love s run dry no  we leave to their goodbyes i ve come to depend on the look in their eyes my blood s sweet for pain the wind and the rain bring back words of a song and they say wave goodbye  wave goodbye wave goodbye  wave goodbye wave goodbye  wave goodbye  but you know i don t want to fall again i don t want to look this pain i don t want another friend i don t want to try again i don t want to see you hurt don t let me see you hurt i don t want to cry again i ll never see your face again  how can you say that i didn t try  you know i did you see things in the depths of my eyes my love s run dry i don t want to cry again  so i read to myself a chance of a lifetime to see new horizons on the front page a black and white picture of manhattan skyline",A_ha
36,hey driver  where we re going  i swear my nerves are showing set your hopes up way too high the living s in the way we die  comes the morning and the headlights fade away hundred thousand people  i m the one they blame i ve been waiting long for one of us to say save the darkness  let it never fade away  ah  ah  the living daylights ah  ah  the living daylights  all right  hold on tight now it s down  down to the wire set your hopes way too high the living s in the way we die  comes the morning and the headlights fade away hundred thousand changes  everything s the same i ve been waiting long for one of us to say save the darkness  let it never fade away  ah  ah  the living daylights ah  ah  the living daylights ah  ah  the living daylights  comes the morning and the headlights fade away hundred thousand people  i m the one they frame  ah  ah  the living daylights ah  ah  the living daylights ah  ah  the living daylights  set your hopes up way too high the living s in the way we die,A_ha
37,here i am and within the reach of my hands she s sound asleep and she s sweeter now than the wildest dream could have seen her and i watch her slipping away  though  i know i ll be hunting high and low high there s no end to the lengths i ll go to hunting high and low high there s no end to lengths i ll go  to find her again upon this my dreams are depending through the dark i sense the pounding of her heart next to mine she s the sweetest love i could find  so i guess i ll be hunting high and low high there s no end to the lengths i ll go to  hunting high and low high do you know what it means to love  i m hunting high and low and now she s telling me she s got to go away  i ll always be hunting high and low hungry for you watching me tearing myself to pieces hunting high and low high there s no end to the lengths i ll go to oh  for you i ll be hunting high and low,A_ha
38,we re talking away i don t know what i m to say  i ll say it anyway today is another day to find you shying away i ll be coming for your love  okay and  take on me take me on i ll be gone in a day or two  so needless to say i m odds and ends but that s me  i m stumbling away slowly learning that life is okay  and say after me it s no better to be safe than sorry and  take on me take me on i ll be gone in a day or two  and  oh  things that you say is it live or just to play my worries away you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me take me on i ll be gone in a day or two  i ll be gone in a day or two in a day or two,A_ha
39,i ve fixed my dwelling for the night lights in pairs come passing by where i hide i need some time now on my own leave my loneliness alone to lick my wounds night has found me just in time to help me close my eyes one more time  living a boy s adventure tale in so many ways living a boy s adventure tale for so many days i m living a boy s adventure tale can t escape  if i wanted to living a boy s adventure tale i may be dreaming but i feel awake  i ve been lost in so many places seeked love in so many faces a change of weather  the rain pours down my head in hands  pressed to the ground and where am i supposed to go now  living a boy s adventure tale in so many ways living a boy s adventure tale  aah  living a boy s adventure tale  a voice i hear living a boy s adventure tale singing a lullaby for me living a boy s adventure tale  because of you living a boy s adventure oh you know it s true living a boy s adventure tale  in so many ways  aah  for so many days i love you  i love you so many ways,A_ha
40,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say i m odds and ends i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say is it live or just to play my worries away you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
41,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say i m odds and ends i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say is it live or just to play my worries away you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
42,it wasn t the rain that washed away    rinsed out the colours of your eyes putting the gun down on the bedside table i must have realized  it wasn t the rain that made no difference and i could have sworn it wasn t me yet i did it all so coldly almost slowly plain for all to see  oh c mon please now talk to me tell me things i could find helpful how can i stop now is there nothing i can do i have lost my way i ve been losing you  i can still hear our screams competing you re hissing your s s like a snake now in the mirror stands half a man i thought no one could break  it wasn t the rain that made no difference nervously drumming on run away but i want the guilt to get me thoughts to wreck me preying on my mind  so  please now talk to me tell me things i could find helpful for how can i stop now is there nothing i can do i have lost my way i ve been losing you,A_ha
43,here i am and within the reach of my hands she s sound asleep and she s sweeter now than the wildest dream could have seen her and i watch her slipping away  though  i know i ll be hunting high and low high there s no end to the lengths i ll go to hunting high and low high there s no end to lengths i ll go  to find her again upon this my dreams are depending through the dark i sense the pounding of her heart next to mine she s the sweetest love i could find  so i guess i ll be hunting high and low high there s no end to the lengths i ll go to  hunting high and low high do you know what it means to love  i m hunting high and low and now she s telling me she s got to go away  i ll always be hunting high and low hungry for you watching me tearing myself to pieces hunting high and low high there s no end to the lengths i ll go to oh  for you i ll be hunting high and low,A_ha
44,touch me how can it be believe me the sun always shines on tv hold me close to your heart touch me and give all your love to me to me  i reached inside myself and found nothing there to ease the pressure of my ever worrying mind all my powers waste away i fear the crazed and lonely looks the mirror s sending me these days  touch me how can it be believe me the sun always shines on tv hold me close to your heart touch me and give all your love to me  please don t ask me to defend the shameful lowlands of the way i m drifting gloomily through time i reached inside myself today thinking there s got to be some way to keep my troubles distant  touch me how can it be believe me the sun always shines on tv hold me close to your heart touch me and give all your love to me to me,A_ha
45,touch me how can it be believe me the sun always shines on tv hold me close to your heart touch me and give all your love to me to me  i reached inside myself and found nothing there to ease the pressure of my ever worrying mind all my powers waste away i fear the crazed and lonely looks the mirror s sending me these days  touch me how can it be believe me the sun always shines on tv hold me close to your heart touch me and give all your love to me  please don t ask me to defend the shameful lowlands of the way i m drifting gloomily through time i reached inside myself today thinking there s got to be some way to keep my troubles distant  touch me how can it be believe me the sun always shines on tv hold me close to your heart touch me and give all your love to me to me,A_ha
46,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say i m odds and ends i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say is it live or just to play my worries away you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
47,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me   take on me  take me on   take on me  i ll be gone in a day or two  so needless to say of odds and ends but i ll be stumbling away slowly learning that life is ok say after me it s no better to be safe than sorry  take on me   take on me  take me on   take on me  i ll be gone in a day or two  oh the things that you say  yeah is it life or just to play my worries away  you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me   take on me  take me on   take on me  i ll be gone in a day   take on me  take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me   take on me ,A_ha
48,we re talking away i don t know what i m to say i ll say it anyway today s another day to find you shying away i ll be coming for your love  okay   take on me  take on me  take me on  take on me  i ll be gone in a day or two  so needless to say i m odds and ends but i ll be stumbling away slowly learning that life is okay say after me it s no better to be safe than sorry  take on me  take on me  take me on  take on me  i ll be gone in a day or two  oh  things that you say is it a life or just to play my worries away you re all the things i ve got to remember you re shying away i ll be coming for you anyway  take on me  take on me  take me on  take on me  i ll be gone in a day  take on me    take on me   take me on  take on me  i ll be gone  take on me  in a day  take me on  take on me   take on me  take on me   take me on  take on me ,A_ha
